index,amenity college,amenity school,amenity university,building school,building university,craft,amenity kindergarten,building retail,amenity marketplace,shop bakery,shop beverages,shop butcher,shop convenience,shop greengrocer,shop department_store,shop mall,shop supermarket,shop clothes,shop shoes,shop garden_centre,shop doityourself,shop hardware,amenity clinic,amenity doctors,amenity pharmacy,amenity post_office,building hospital,amenity bar,amenity biergarten,amenity cafe,amenity pub,amenity arts_centre,amenity cinema,amenity community_centre,amenity events_venue,amenity nightclub,amenity theatre,amenity public_bath,leisure beach_resort,leisure marina,leisure nature_reserve,leisure park,leisure sports_centre,leisure stadium,leisure swimming_pool,leisure water_park,tourism aquarium,tourism attraction,tourism camp_site,tourism caravan_site,tourism hostel,tourism hotel,tourism theme_park,tourism zoo,water lake
146260085,0,8,0,7,0,7,2,10,0,12,2,7,0,0,0,1,8,4,2,1,4,1,1,3,3,3,0,0,0,7,0,0,1,0,2,0,1,0,0,0,0,11,6,2,20,2,0,0,0,1,0,1,1,0,0
146260110,1,26,4,30,3,21,50,71,1,34,5,9,9,3,1,4,21,38,13,6,5,2,1,16,14,3,29,6,3,25,2,2,2,8,0,2,2,0,0,1,1,46,21,4,7,1,0,27,3,1,3,25,0,2,3
146260180,0,6,0,3,0,7,5,5,0,5,0,4,0,1,0,0,4,2,0,0,0,0,0,5,1,0,1,0,2,2,0,1,1,0,0,1,0,0,0,0,5,6,2,2,12,1,0,17,3,0,1,1,0,0,0
146260245,0,3,0,0,0,6,5,5,0,6,4,1,0,0,0,0,3,2,0,0,0,0,0,1,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,6,4,26,2,0,0,0,2,0,2,0,0,0
146260250,0,2,0,3,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,5,1,0,3,3,0,0,1,0,0,0
146260280,0,1,0,2,0,1,2,2,0,2,0,5,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,36,0,0,0,0,0,0,0,0,0,0
146260300,0,1,0,4,0,3,2,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,9,0,0,1,0,0,0,2,0,0,0
146260310,0,0,0,2,0,3,2,2,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,2,40,0,0,0,1,0,0,0,0,0,0
146260370,0,7,0,6,0,2,4,5,0,3,0,2,1,1,0,0,6,2,2,1,2,0,1,2,1,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,1,22,2,1,3,1,0,0,2,0,0,0,0,1,4
146260390,0,3,0,1,0,2,0,3,0,7,3,2,2,0,0,0,4,0,1,0,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,22,0,0,2,1,0,0,0,0,1,0
146260420,0,0,0,2,0,0,1,1,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,1,0,8,1,0,0,0,0,0,1,0,0,0
146260530,0,4,0,7,0,1,2,0,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,0,1,28,1,0,0,0,0,1,2,0,0,0
146260610,4,13,2,13,9,13,11,18,2,24,6,10,2,5,0,0,14,20,6,3,5,3,0,20,8,4,8,2,2,11,6,0,4,2,0,2,2,0,0,0,0,26,18,3,54,0,0,14,1,2,1,9,0,1,0
146265203,0,0,0,0,0,2,1,2,0,3,2,3,2,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,2,7,0,0,3,0,0,8,1,1,1,5,0,0,0
146265206,0,3,0,4,0,9,0,4,0,3,1,1,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,13,0,0,1,1,0,0,0,0,0,0
146265214,0,4,0,1,0,12,2,5,0,8,2,3,1,1,1,0,3,2,0,1,1,0,0,6,2,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,2,3,6,1,146,3,0,8,2,0,0,6,0,0,0
146265220,0,8,0,12,0,20,11,20,1,13,4,7,3,1,0,0,9,12,2,1,2,1,2,11,5,2,21,1,1,6,1,1,0,2,1,0,0,0,0,0,1,17,6,2,28,1,0,6,0,0,0,2,0,0,0
146265224,0,5,0,2,0,0,4,1,0,6,1,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,28,1,0,0,0,0,0,1,0,0,0
146265227,0,6,0,3,0,6,4,7,1,6,0,3,1,1,0,2,3,0,1,1,0,0,0,4,1,1,0,2,4,11,1,0,0,1,0,0,5,0,0,0,1,18,12,1,43,2,0,18,1,0,1,17,0,1,2
146265228,0,2,0,1,0,4,2,2,0,6,1,2,1,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,3,0,10,1,0,0,0,0,0,1,0,0,0
146265232,0,4,0,4,0,19,6,6,0,6,1,1,0,0,0,0,2,0,1,1,2,1,0,2,1,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,2,6,3,0,4,1,0,3,0,0,0,1,0,0,1
146265233,0,4,0,1,0,4,1,4,1,5,2,5,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,1,2,2,1,1,0,0,0,3,0,0,0,1,2,2,0,2,0,0,1,0,0,0,1,0,0,0
146265235,0,3,1,4,0,0,1,1,0,3,0,1,1,0,0,0,2,2,0,1,0,0,2,1,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0,4,1,0,12,0,0,0,1,1,0,2,0,0,1
146265237,0,1,0,2,0,5,1,0,0,5,2,1,2,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,6,0,2,0,0,1,3,1,0,0,0,0,0
146265242,1,8,0,9,0,4,1,7,0,10,1,2,1,0,0,1,9,5,2,1,3,1,1,0,5,1,11,0,0,1,1,0,0,0,0,1,0,0,1,0,1,5,5,2,9,2,0,3,0,1,0,1,0,1,0
146265502,0,3,0,1,0,7,1,1,0,8,0,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,3,12,4,0,6,1,0,3,6,0,0,0,0,0,1
146265503,0,4,0,4,0,6,3,1,0,6,0,1,2,0,0,0,2,0,0,2,1,1,0,2,1,1,0,0,1,2,1,0,0,0,1,0,3,0,0,0,0,13,5,0,2,1,0,8,3,1,0,4,4,4,1
146270010,0,11,0,17,0,28,13,24,1,11,4,3,1,1,0,0,7,10,2,1,1,2,0,13,4,3,3,2,2,6,4,1,0,2,0,0,0,0,0,1,1,25,8,2,11,1,0,3,1,0,0,5,0,0,2
146270020,0,1,0,1,0,1,2,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,2,0,0,2,0,0,1,3,0,1,0
146270030,0,3,0,3,0,14,5,0,0,4,1,1,1,0,0,0,1,0,0,0,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,3,0,2,0,0,1,0,0,0,2,0,0,0
146270050,0,2,0,3,0,0,4,3,1,6,3,3,1,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0
146270060,4,10,0,11,0,14,13,26,0,20,5,6,4,0,0,0,9,15,4,2,3,3,4,27,4,3,2,0,2,5,3,0,1,15,0,2,1,1,0,0,2,28,8,2,4,0,0,7,0,1,2,3,0,0,5
146270070,0,2,0,0,0,6,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
146270080,0,1,0,0,0,3,0,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
146270100,0,6,0,4,0,6,5,4,0,7,1,2,0,2,0,0,1,0,0,0,3,0,0,3,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,2,4,3,1,16,1,0,15,2,0,0,6,0,0,1
146270130,0,2,0,2,0,14,2,1,1,5,2,1,0,1,0,0,3,3,2,0,1,0,0,1,1,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,1,4,2,2,0,0,2,0,0,0,1,0,0,0
146270140,3,22,0,23,0,34,17,34,2,24,5,12,4,4,0,2,18,38,10,0,6,1,0,17,7,5,1,6,3,21,5,0,1,4,1,1,1,0,0,3,1,12,10,2,9,2,0,27,0,3,1,17,0,0,1
146270150,0,5,1,7,0,17,6,10,0,10,0,1,5,2,0,1,3,5,1,1,0,0,1,3,1,8,0,0,1,12,1,2,0,1,2,0,0,0,0,0,3,8,4,1,8,0,0,39,6,1,0,5,0,2,2
146270170,0,3,0,0,0,16,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,2,0,5,1,0,1,1,0,0,1,0,0,1
146270180,0,5,0,5,0,15,4,8,0,8,3,3,4,3,0,0,5,6,1,0,1,0,1,4,2,1,0,1,0,5,1,2,0,3,0,0,1,0,0,0,3,6,3,0,5,1,0,5,0,0,0,3,0,0,0
146270200,0,3,0,4,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1
146270210,1,15,0,19,0,26,26,33,2,27,8,9,5,4,0,1,13,20,4,1,4,1,1,27,8,4,4,3,8,16,14,7,0,2,0,0,1,0,0,1,0,18,13,2,73,2,0,6,1,3,1,6,1,0,0
146270220,0,5,0,1,0,7,6,5,1,6,2,1,1,0,0,0,4,1,0,0,1,0,1,5,2,3,0,1,1,4,2,0,0,1,0,0,2,0,0,0,3,5,3,1,38,0,0,3,4,0,0,3,0,1,2
146270230,3,17,0,34,0,11,17,28,0,30,6,6,4,0,2,2,16,17,4,0,4,1,2,16,10,1,9,3,0,4,6,1,1,6,2,2,0,0,0,1,1,24,14,3,4,2,1,9,3,1,0,6,0,2,0
146270260,0,3,0,2,0,3,2,0,0,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,2,0,0,0,1,0,0,0
146270270,0,2,0,3,0,3,1,4,0,3,2,2,0,0,0,0,2,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,1,0,2,1,1,2,1,0,1,0
146270290,0,1,0,1,0,5,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,0,0,0,1,0,0,1,0,0,0
146270310,0,7,0,3,0,37,7,24,1,12,3,3,0,5,0,0,5,5,1,1,1,0,2,11,2,4,1,3,0,4,1,2,0,1,0,1,0,0,0,0,0,4,5,2,28,0,0,4,0,0,0,1,0,0,0
146270360,0,1,0,1,0,4,3,1,1,3,1,2,0,0,0,0,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,0,1,0,0,0
146275225,0,3,0,3,0,2,4,5,0,6,1,2,1,0,0,0,4,1,1,0,1,0,0,3,2,1,0,0,0,3,2,0,0,1,0,0,0,1,0,0,1,5,6,0,1,2,0,0,1,1,0,3,0,0,3
146275234,0,1,0,6,0,3,4,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
146275238,0,2,0,1,0,2,2,1,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,0,0,2,0,0,0,1,0,0,0
146280050,0,4,0,2,0,2,9,8,0,5,0,2,0,1,0,0,4,1,0,2,2,0,0,1,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,1,0,14,0,0,3,0,0,1,2,0,0,0
146280060,2,13,1,18,0,51,16,3,0,11,3,7,4,3,0,0,8,4,2,2,1,0,1,20,5,4,0,1,9,4,2,2,0,7,1,1,0,0,0,0,2,30,6,1,10,3,0,9,4,3,2,8,0,2,1
146280100,0,1,0,1,0,6,2,3,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0
146280110,3,19,1,29,0,100,30,17,2,27,10,12,7,2,2,1,12,21,5,1,3,4,0,52,8,12,1,3,11,12,4,1,1,11,2,0,2,0,0,0,3,75,18,4,69,4,0,13,0,1,2,7,1,0,1
146280130,0,2,0,3,0,11,4,0,0,11,1,4,0,1,0,0,2,0,0,0,0,0,0,3,1,3,0,0,1,5,1,1,0,2,0,0,0,0,0,0,3,3,3,0,6,0,0,3,0,0,0,0,0,0,0
146280160,0,9,0,9,0,11,7,34,1,9,4,1,2,1,0,0,10,5,1,1,1,0,0,11,4,1,0,2,2,4,1,0,0,2,0,0,0,0,0,0,0,14,8,2,8,1,0,1,0,0,0,3,0,0,0
146280190,0,2,0,1,0,10,4,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4,0,0,0,0,1,0,2,0,0,0,1,5,2,0,7,2,0,10,1,1,0,3,0,1,1
146280220,2,1,0,3,0,4,5,6,0,2,1,1,0,2,0,0,1,0,0,0,1,0,2,2,1,2,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,2,0,9,0,0,0,0,0,0,2,0,0,0
146280260,2,8,0,6,0,8,8,18,1,10,4,6,10,0,0,0,5,5,3,1,4,0,1,9,4,3,1,0,0,2,0,0,1,2,1,0,1,0,0,0,2,11,9,0,11,1,0,5,1,3,0,1,0,0,1
146280300,0,5,0,3,0,5,2,2,0,2,1,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,1,3,0,0,2,1,0,0,3,0,0,0
146280360,0,7,0,15,0,4,9,22,1,9,2,5,2,0,0,0,7,6,1,0,0,1,0,7,3,0,1,1,3,6,4,0,0,2,0,0,2,0,0,0,0,16,6,1,7,1,0,9,5,0,4,5,1,0,12
146280380,0,4,0,2,0,13,4,0,0,6,1,1,0,1,0,0,2,0,1,1,1,0,0,8,1,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,4,5,0,1,1,0,8,0,1,1,5,0,1,1
146280410,0,5,0,8,0,34,12,16,1,17,5,5,4,1,0,0,8,2,2,2,1,1,0,5,4,2,1,0,3,4,2,0,0,5,0,0,0,0,0,0,0,17,7,0,108,2,0,14,0,1,0,4,0,1,0
146285201,0,5,0,6,0,22,9,10,0,11,2,3,1,0,0,0,4,0,1,0,1,1,1,2,2,1,0,0,7,13,0,1,0,1,0,0,1,0,0,0,12,20,12,1,11,3,0,20,1,2,5,20,0,1,1
146285202,0,4,0,8,0,11,2,7,0,2,1,3,0,0,0,0,3,0,0,0,0,0,6,2,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9,37,6,0,11,1,0,13,1,1,3,3,0,0,4
146285204,0,1,0,5,0,3,3,15,0,7,2,4,4,0,0,1,4,3,1,0,3,0,0,0,1,2,5,2,3,9,2,0,0,0,0,0,2,0,0,2,0,15,3,1,6,2,0,21,4,1,5,20,0,0,4
146285209,0,4,0,5,0,7,7,3,0,6,0,1,2,2,0,0,2,0,0,1,2,0,0,1,0,1,0,0,1,5,2,0,0,1,0,0,1,0,0,0,2,22,4,1,18,0,0,5,0,0,0,0,0,0,0
146285219,0,5,0,3,0,25,3,24,1,9,2,2,5,1,0,0,1,0,0,0,1,0,0,4,1,2,0,3,9,17,2,0,0,3,0,0,4,0,0,0,1,22,3,1,54,1,0,27,9,7,7,14,3,2,10
146285221,0,2,0,1,0,8,2,7,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,9,1,1,2,1,0,14,1,0,1,5,1,0,0
146285229,3,28,2,29,0,25,31,50,0,29,6,8,3,2,1,1,23,24,5,3,4,3,1,10,7,3,15,4,4,20,6,1,1,1,1,0,2,1,0,2,3,56,20,2,69,3,0,5,1,6,3,11,0,0,3
146285230,0,3,1,2,0,20,4,4,0,8,1,3,1,1,0,0,3,0,0,2,2,0,0,3,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,5,7,0,8,1,0,3,0,0,0,3,0,3,1
146285240,0,4,5,3,2,11,4,7,1,5,1,2,1,1,0,0,2,1,0,1,0,0,0,4,1,1,0,1,3,3,0,0,0,5,0,0,1,0,0,0,2,13,1,0,11,2,0,12,0,0,3,5,0,0,0
147130000,14,221,66,298,104,288,310,594,8,255,37,57,112,23,7,28,223,290,63,12,24,13,54,292,131,63,106,99,62,263,128,26,11,82,12,29,37,0,1,3,11,575,193,16,816,7,0,87,3,5,16,116,1,10,12
147290030,0,1,0,2,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0
147290040,0,4,0,20,0,2,2,0,0,2,2,1,0,0,0,0,3,2,0,0,0,0,0,1,2,1,0,0,1,3,1,1,0,1,0,0,0,0,0,0,1,4,3,1,2,1,0,0,0,0,0,0,0,0,6
147290050,0,10,0,11,0,29,9,7,2,10,6,7,0,1,0,0,11,18,2,0,2,0,0,13,5,0,1,0,0,7,0,4,0,2,0,1,2,0,0,0,4,5,13,2,19,1,0,1,1,0,0,3,0,0,9
147290060,0,2,0,2,0,2,6,1,0,7,0,3,0,0,0,0,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0
147290070,0,11,0,4,0,22,3,6,0,5,2,3,0,1,0,0,5,2,0,1,1,0,2,4,2,2,1,0,1,3,2,0,0,1,0,0,0,0,0,0,2,4,6,1,4,0,0,0,0,0,0,2,0,0,6
147290080,0,3,0,0,0,3,2,2,0,10,1,2,0,0,0,0,4,1,1,2,2,1,2,1,2,1,0,0,1,1,1,3,0,2,0,0,0,0,0,0,2,0,5,0,35,1,0,9,1,2,1,3,0,1,0
147290140,0,5,0,6,0,38,7,4,0,9,4,2,1,0,0,0,3,3,0,0,1,1,0,2,3,1,0,0,0,4,3,2,0,1,0,1,0,0,0,0,5,5,5,1,32,1,0,10,1,0,0,4,1,0,8
147290150,0,6,0,7,0,18,6,21,0,5,3,2,2,1,1,1,5,4,2,0,4,1,0,15,3,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2,4,4,17,1,0,4,0,0,1,1,0,0,7
147290160,1,21,0,25,0,13,24,30,1,11,6,9,3,2,0,3,16,16,3,3,2,2,4,13,8,11,3,0,2,8,5,3,1,12,1,2,0,0,0,1,2,16,19,0,32,1,0,13,5,1,1,6,0,0,5
147290170,0,2,0,5,0,16,4,3,1,6,1,1,1,0,0,0,5,2,0,1,0,0,0,5,2,2,0,0,2,1,1,1,1,2,0,0,1,0,0,0,1,4,4,0,4,0,0,3,0,0,0,1,0,1,8
147290190,0,3,1,2,0,1,6,6,0,1,0,2,0,1,0,1,2,5,2,0,0,0,0,1,1,0,0,0,3,5,0,0,0,2,1,0,0,0,0,2,1,4,3,3,12,0,0,6,0,2,0,2,1,0,1
147290220,0,2,0,0,0,2,3,0,0,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,11,0,0,0,0,0,0,0,0,0,1
147290245,0,4,0,0,0,4,7,2,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,0,3,1,6,0,0,2,0,0,0,0,1,0,3,4,3,2,1,0,0,1,0,2,0,1,0,0,0
147290250,0,2,0,1,0,1,3,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,10,6,0,7,0,0,4,1,0,0,3,0,1,0
147290260,1,10,0,17,0,24,17,15,0,11,0,4,2,1,0,1,9,1,0,2,3,1,1,8,7,3,0,0,4,9,1,1,0,4,0,0,0,0,0,4,1,30,18,1,346,1,0,10,2,3,0,6,2,0,2
147290270,0,7,0,7,0,4,6,13,0,4,1,2,1,0,0,0,7,0,0,2,0,0,1,2,3,1,0,0,2,4,0,2,0,1,0,1,0,0,0,1,1,15,3,1,52,1,0,0,0,0,0,1,0,1,1
147290320,0,4,0,6,0,8,1,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0,0,0,5,0,3,0,1,2,0,0,0,0,1,0,10,7,0,3,0,1,1,1,0,0,0,0,0,6
147290360,0,2,0,2,0,18,2,2,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,1,0,1,0,0,0,0,0,0,1
147290370,0,2,0,3,0,9,2,4,0,3,1,2,0,1,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,8,1,16,0,0,2,0,0,0,2,0,0,4
147290380,0,1,0,0,0,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,5,5,0,2,1,0,4,0,0,0,0,0,0,0
147290400,0,2,0,2,0,0,4,1,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,0,0,1,0,0,0,1,0,0,1
147290410,1,10,0,28,0,8,7,11,1,14,7,13,4,2,0,0,8,12,3,2,2,2,1,29,5,1,0,1,0,5,10,1,0,6,1,1,0,0,0,0,3,6,1,2,16,2,0,8,0,1,2,2,0,0,0
147290430,0,5,0,4,0,16,5,20,0,7,2,2,0,2,0,0,5,5,1,2,2,0,1,6,2,2,1,1,1,3,1,0,1,1,2,0,0,0,0,1,2,4,3,1,15,1,0,35,0,1,0,3,1,1,4
147295301,0,5,0,4,0,33,5,6,0,7,1,3,0,2,2,0,5,4,1,1,2,2,0,9,2,3,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,9,4,1,16,1,0,1,1,0,2,4,0,0,0
147295307,0,9,1,7,0,5,16,12,0,5,1,2,0,1,0,0,5,1,0,0,2,1,1,3,3,1,0,0,2,3,4,0,0,1,0,0,1,0,0,0,4,6,6,2,58,1,0,3,1,0,3,7,0,0,3
147295308,0,1,0,6,0,13,6,2,0,7,1,6,2,0,0,0,4,2,1,0,1,0,0,3,2,2,0,0,0,3,0,0,0,4,0,1,0,0,0,0,1,6,3,0,46,1,0,2,0,0,0,0,0,1,1
147300020,0,6,0,5,0,13,1,17,0,6,1,2,2,0,0,0,6,4,1,1,1,0,1,8,2,4,4,0,1,4,2,0,0,1,0,0,0,0,0,0,1,11,7,0,3,2,0,9,0,2,0,7,0,0,0
147300045,0,2,0,1,0,14,4,1,1,2,3,3,0,0,0,0,6,2,1,0,0,0,0,4,2,3,0,0,2,3,2,0,0,2,1,0,0,0,0,2,7,12,10,0,2,1,0,9,2,0,0,4,0,0,1
147300050,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,1,1,0,2,1,0,0,0
147300060,0,2,0,1,0,1,1,0,0,2,1,1,1,0,0,0,3,1,0,0,0,0,1,3,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,1,0,2,2,0,0,2,0,0,0
147300070,1,11,0,19,0,8,11,33,1,8,4,2,0,2,0,2,13,15,4,3,3,0,1,7,9,2,2,7,0,4,2,0,1,1,0,0,1,0,0,0,3,16,2,1,67,1,0,4,0,0,0,7,0,1,2
147300080,0,2,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1
147300110,0,10,0,7,0,4,5,1,0,7,2,3,0,0,0,0,11,6,2,0,1,0,1,1,6,1,18,0,1,2,5,0,0,1,1,0,0,0,0,0,2,14,7,1,4,0,0,3,1,0,0,0,0,1,0
147300160,0,2,0,3,0,3,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,0,0,0,0,3,1,0,1,1,0,0,1
147300170,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
147300180,0,2,0,0,0,3,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
147300190,0,2,0,0,0,12,4,0,0,3,2,2,0,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,3,0,1,0,0,5,1,0,0,0,0,0,1
147300200,0,4,0,4,0,9,3,1,0,6,2,5,2,0,0,0,4,3,1,1,0,0,0,1,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,8,9,0,3,1,0,1,0,0,1,0,0,0,1
147300210,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0
147300230,0,10,0,8,0,12,11,5,0,8,2,4,0,0,0,0,9,6,2,0,2,1,0,2,5,0,1,1,1,2,1,0,0,5,0,0,0,0,0,0,0,8,14,1,7,1,0,4,2,2,0,1,0,1,0
147300250,0,2,0,3,0,2,5,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,1,0,0,1,0,0,3
147300270,0,13,0,5,0,5,8,13,0,6,0,3,2,1,0,0,10,4,0,0,0,2,1,6,4,1,10,1,1,4,1,3,0,4,1,1,1,0,0,0,4,8,6,1,62,0,0,5,1,1,0,10,0,2,3
147300300,0,7,0,6,0,8,6,10,0,9,1,1,2,1,0,1,7,3,1,2,0,1,1,7,5,4,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,6,6,0,40,0,0,1,0,0,0,2,1,0,0
147300330,0,5,1,4,0,7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,1,0,0,0,2,0,0,2
